window_time,drift_distance,threshold,drift_detected,accuracy,auc
2015-01-11 08:09:48.506820096,0.0,0.10162171609654475,0,0.9820807702594276,0.9973916716569126
2015-02-05 05:45:21.200667648,0.016083733312183282,0.10162171609654475,0,0.9755674232309747,0.9963946645121631
2015-02-28 16:39:17.016885504,0.05681099978214657,0.10162171609654475,0,0.9777539533637095,0.9957381803589669
2015-03-24 08:51:32.283909632,0.06922667377488446,0.10162171609654475,0,0.9722074468085107,0.9959219358953401
2015-04-19 23:55:22.089075712,0.07346233443227192,0.10162171609654475,0,0.9747596153846154,0.995621762789683
2015-05-16 05:23:02.882852864,0.16626779910704825,0.10162171609654475,0,0.9747910488002157,0.9951544258628651
2015-06-11 17:01:20.739780864,0.11417285543888427,0.10162171609654475,0,0.9754207854662036,0.9959718922349833
2015-07-07 02:48:50.688933888,0.08469918287213374,0.10162171609654475,0,0.9734143049932523,0.9954411281334216
2015-07-30 15:34:58.859391744,0.07281861070648511,0.10162171609654475,0,0.9753201707577375,0.9959192784331881
2015-08-21 15:05:12.752964864,0.08433429755883266,0.10162171609654475,0,0.9747978436657682,0.9951549073703082
2015-09-12 21:37:22.907615744,0.07701489192421845,0.10162171609654475,0,0.9737194958433897,0.9967122383874011
2015-10-05 21:53:33.587716864,0.0970757334438534,0.10162171609654475,0,0.9758022093634929,0.9972455237358975
2015-10-26 04:25:22.448119552,0.08514015698400568,0.10162171609654475,0,0.9733262203254202,0.9956075193809828
2015-11-13 17:02:05.369004800,0.07505442875301865,0.10162171609654475,0,0.9748830995323982,0.996506195164423
2015-12-02 07:12:01.405064960,0.08090026974732813,0.10162171609654475,0,0.9764169904863995,0.9966623651246994
2015-12-22 18:55:59.606276864,0.07567147926750134,0.10162171609654475,0,0.9703663793103449,0.9960126635069231
2016-01-10 08:06:09.746892288,0.06962462742179147,0.10162171609654475,0,0.9744776514149696,0.9959212977336231
2016-01-21 04:39:16.918586112,0.06521664298475487,0.10162171609654475,0,0.9752276379217997,0.9956537681861399
2016-02-02 02:58:14.565866496,0.060544229031370994,0.10162171609654475,0,0.9752,0.9957445729855394
2016-02-14 18:06:33.121078016,0.05655361222769201,0.10162171609654475,0,0.976401179941003,0.995136070591376
2016-02-26 21:17:57.877155840,0.053792008918416505,0.10162171609654475,0,0.9751923587158398,0.9963266425151
2016-03-09 07:50:47.186913280,0.0504352519470726,0.10162171609654475,0,0.9746580852775543,0.9954687573729653
2016-03-21 19:27:45.574640896,0.06278910021695032,0.10162171609654475,0,0.9757849920170303,0.9966273167605524
2016-04-04 14:40:47.423562496,0.05448734002166559,0.10162171609654475,0,0.973267060720043,0.9954549086588883
2016-04-19 00:35:56.588087808,0.056751096643298506,0.10162171609654475,0,0.9734548335974643,0.9953450653822643
2016-04-29 09:06:52.916020480,0.05326834868264781,0.10162171609654475,0,0.9729874297940626,0.9952464292989204
2016-05-10 06:38:48.651970048,0.060341370531986314,0.10162171609654475,0,0.9717233985526669,0.9952706076965743
2016-05-21 10:47:31.657382656,0.07140683864115659,0.10162171609654475,0,0.9773454157782516,0.9959949892631766
2016-06-01 08:05:10.293080576,0.06148673902928096,0.10162171609654475,0,0.9722148009617954,0.9954980218562054
2016-06-11 14:38:48.016489472,0.06462594263120754,0.10162171609654475,0,0.9751329787234042,0.9958026190877797
2016-06-22 00:57:55.235603712,0.06434116190715967,0.10162171609654475,0,0.9765974230870366,0.9960748749469593
2016-07-02 07:25:22.794145280,0.055477510579088694,0.10162171609654475,0,0.972730918326427,0.9956982330518911
2016-07-13 09:27:46.314788096,0.06088257081144669,0.10162171609654475,0,0.971322849213691,0.9948799666264048
2016-07-22 03:46:52.547762176,0.05842834090108114,0.10162171609654475,0,0.9707414829659319,0.9943637526262904
2016-07-31 10:31:14.596140800,0.05621172484655482,0.10162171609654475,0,0.9704590818363273,0.995318887980376
2016-08-09 22:13:06.052518912,0.06141111198025052,0.10162171609654475,0,0.9748763864760123,0.9958252967429675
2016-08-19 15:46:13.900492800,0.053903287079515035,0.10162171609654475,0,0.9682962568269615,0.995206116487054
2016-08-29 05:53:12.757607936,0.052186723856112616,0.10162171609654475,0,0.9685049833887043,0.9953991244094098
2016-09-08 09:39:44.793902336,0.05584338200694835,0.10162171609654475,0,0.9747037678072161,0.9964862001306454
2016-09-18 06:03:33.502058752,0.05730191920014938,0.10162171609654475,0,0.9721078496480277,0.9957278517704528
2016-09-27 18:24:40.967160576,0.049171102517017305,0.10162171609654475,0,0.9707649179014818,0.9951950672651252
2016-10-07 13:41:23.872992768,0.05657599182900449,0.10162171609654475,0,0.9700066357000664,0.9951628968859445
2016-10-17 11:55:33.511858432,0.050601804835652735,0.10162171609654475,0,0.9749430523917996,0.9965663720648623
2016-10-27 01:29:41.976607488,0.051856878607598904,0.10162171609654475,0,0.9677850554738672,0.9948193011232783
2016-11-05 01:35:03.399676928,0.052668287902409884,0.10162171609654475,0,0.9741622930964877,0.9961169449653317
2016-11-14 19:01:10.739316736,0.05252170169754488,0.10162171609654475,0,0.9724045545880777,0.9951873849013252
2016-11-25 12:35:37.448248320,0.04895462638291357,0.10162171609654475,0,0.968562674836819,0.9943729423206012
2016-12-03 15:52:34.117192704,0.053269643432361714,0.10162171609654475,0,0.9703023039019842,0.9961777844098081
2016-12-10 08:59:30.693692160,0.055546464052411336,0.10162171609654475,0,0.975596746232831,0.9957150348138878
2016-12-17 08:49:39.525993984,0.05346730038292158,0.10162171609654475,0,0.9724770642201835,0.9958783696859832
