window_time,drift_distance,threshold,drift_detected,accuracy,auc
2015-01-11 08:09:48.506820096,0.0,0.017346972936657754,0,0.9820807702594276,0.9973916716569126
2015-02-05 05:45:21.200667648,0.002835977844362949,0.017346972936657754,0,0.9755674232309747,0.9963946645121631
2015-02-28 16:39:17.016885504,0.008790339830849632,0.017346972936657754,0,0.9777539533637095,0.9957381803589669
2015-03-24 08:51:32.283909632,0.012544554015126103,0.017346972936657754,0,0.9722074468085107,0.9959219358953401
2015-04-19 23:55:22.089075712,0.01267400240125142,0.017346972936657754,0,0.9747596153846154,0.995621762789683
2015-05-16 05:23:02.882852864,0.0311358806271213,0.017346972936657754,0,0.9747910488002157,0.9951544258628651
2015-06-11 17:01:20.739780864,0.0201238503257374,0.017346972936657754,0,0.9754207854662036,0.9959718922349833
2015-07-07 02:48:50.688933888,0.013755630077920697,0.017346972936657754,0,0.9734143049932523,0.9954411281334216
2015-07-30 15:34:58.859391744,0.011314258596715641,0.017346972936657754,0,0.9753201707577375,0.9959192784331881
2015-08-21 15:05:12.752964864,0.014202349617219999,0.017346972936657754,0,0.9747978436657682,0.9951549073703082
2015-09-12 21:37:22.907615744,0.012986302600175493,0.017346972936657754,0,0.9737194958433897,0.9967122383874011
2015-10-05 21:53:33.587716864,0.01593477245563177,0.017346972936657754,0,0.9758022093634929,0.9972455237358975
2015-10-26 04:25:22.448119552,0.013960030291688486,0.017346972936657754,0,0.9733262203254202,0.9956075193809828
2015-11-13 17:02:05.369004800,0.012177004939682079,0.017346972936657754,0,0.9748830995323982,0.996506195164423
2015-12-02 07:12:01.405064960,0.012543445372323278,0.017346972936657754,0,0.9764169904863995,0.9966623651246994
2015-12-22 18:55:59.606276864,0.011887371741989075,0.017346972936657754,0,0.9703663793103449,0.9960126635069231
2016-01-10 08:06:09.746892288,0.010711124560120619,0.017346972936657754,0,0.9744776514149696,0.9959212977336231
2016-01-21 04:39:16.918586112,0.010122510760785639,0.017346972936657754,0,0.9752276379217997,0.9956537681861399
2016-02-02 02:58:14.565866496,0.008431345076921358,0.017346972936657754,0,0.9752,0.9957445729855394
2016-02-14 18:06:33.121078016,0.008332276557446202,0.017346972936657754,0,0.976401179941003,0.995136070591376
2016-02-26 21:17:57.877155840,0.0075984235221366395,0.017346972936657754,0,0.9751923587158398,0.9963266425151
2016-03-09 07:50:47.186913280,0.007075497905054844,0.017346972936657754,0,0.9746580852775543,0.9954687573729653
2016-03-21 19:27:45.574640896,0.009657465322971242,0.017346972936657754,0,0.9757849920170303,0.9966273167605524
2016-04-04 14:40:47.423562496,0.00849433510541108,0.017346972936657754,0,0.973267060720043,0.9954549086588883
2016-04-19 00:35:56.588087808,0.008029280737338211,0.017346972936657754,0,0.9734548335974643,0.9953450653822643
2016-04-29 09:06:52.916020480,0.0076325793675861425,0.017346972936657754,0,0.9729874297940626,0.9952464292989204
2016-05-10 06:38:48.651970048,0.009561565751640978,0.017346972936657754,0,0.9717233985526669,0.9952706076965743
2016-05-21 10:47:31.657382656,0.010493163408457138,0.017346972936657754,0,0.9773454157782516,0.9959949892631766
2016-06-01 08:05:10.293080576,0.009643799186709724,0.017346972936657754,0,0.9722148009617954,0.9954980218562054
2016-06-11 14:38:48.016489472,0.00941834444743612,0.017346972936657754,0,0.9751329787234042,0.9958026190877797
2016-06-22 00:57:55.235603712,0.009863223659011254,0.017346972936657754,0,0.9765974230870366,0.9960748749469593
2016-07-02 07:25:22.794145280,0.008720323899995558,0.017346972936657754,0,0.972730918326427,0.9956982330518911
2016-07-13 09:27:46.314788096,0.009324449907445612,0.017346972936657754,0,0.971322849213691,0.9948799666264048
2016-07-22 03:46:52.547762176,0.008972696753278558,0.017346972936657754,0,0.9707414829659319,0.9943637526262904
2016-07-31 10:31:14.596140800,0.008564767706614877,0.017346972936657754,0,0.9704590818363273,0.995318887980376
2016-08-09 22:13:06.052518912,0.00836308419804502,0.017346972936657754,0,0.9748763864760123,0.9958252967429675
2016-08-19 15:46:13.900492800,0.00838141504036064,0.017346972936657754,0,0.9682962568269615,0.995206116487054
2016-08-29 05:53:12.757607936,0.007930419551085513,0.017346972936657754,0,0.9685049833887043,0.9953991244094098
2016-09-08 09:39:44.793902336,0.008742103460583435,0.017346972936657754,0,0.9747037678072161,0.9964862001306454
2016-09-18 06:03:33.502058752,0.008305705989069606,0.017346972936657754,0,0.9721078496480277,0.9957278517704528
2016-09-27 18:24:40.967160576,0.007763773714480474,0.017346972936657754,0,0.9707649179014818,0.9951950672651252
2016-10-07 13:41:23.872992768,0.00802424815592469,0.017346972936657754,0,0.9700066357000664,0.9951628968859445
2016-10-17 11:55:33.511858432,0.007573773315559901,0.017346972936657754,0,0.9749430523917996,0.9965663720648623
2016-10-27 01:29:41.976607488,0.007251930482376563,0.017346972936657754,0,0.9677850554738672,0.9948193011232783
2016-11-05 01:35:03.399676928,0.00725222793806878,0.017346972936657754,0,0.9741622930964877,0.9961169449653317
2016-11-14 19:01:10.739316736,0.006938031522224841,0.017346972936657754,0,0.9724045545880777,0.9951873849013252
2016-11-25 12:35:37.448248320,0.0069682828917304014,0.017346972936657754,0,0.968562674836819,0.9943729423206012
2016-12-03 15:52:34.117192704,0.007617579813908,0.017346972936657754,0,0.9703023039019842,0.9961777844098081
2016-12-10 08:59:30.693692160,0.007537050278937641,0.017346972936657754,0,0.975596746232831,0.9957150348138878
2016-12-17 08:49:39.525993984,0.0072075290732644855,0.017346972936657754,0,0.9724770642201835,0.9958783696859832
2016-12-24 06:30:44.857579520,0.0075033070416993764,0.017346972936657754,0,0.9751561046897834,0.9964480545386589
2016-12-30 03:47:24.421860352,0.007882445803932095,0.017346972936657754,0,0.9743284372105333,0.9962206664039945
2017-01-04 22:16:38.277375232,0.007421644822323073,0.017346972936657754,0,0.975886151008038,0.996317702279957
2017-01-10 20:56:48.223647488,0.006876584419052825,0.017346972936657754,0,0.9739478957915831,0.9955256790360729
2017-01-17 04:59:38.757997568,0.006321911810880248,0.017346972936657754,0,0.9745683308794003,0.9961872896245487
2017-01-24 02:28:52.148750848,0.0065149315017595235,0.017346972936657754,0,0.9761999206664023,0.9960563049754435
2017-01-31 17:37:25.901447424,0.007148677284773484,0.017346972936657754,0,0.9717093903572852,0.9956585327842813
2017-02-08 10:39:14.659304192,0.00731216505988714,0.017346972936657754,0,0.9747387911651898,0.9961880225038119
2017-02-16 13:19:43.407748864,0.0064049370746486175,0.017346972936657754,0,0.9743486973947896,0.9962613055846747
2017-02-25 01:31:15.515959808,0.0071363309452259,0.017346972936657754,0,0.9684749770130041,0.9943666800059094
2017-03-04 23:00:53.579133440,0.006634510829602592,0.017346972936657754,0,0.9748658201335253,0.9957494156392073
2017-03-12 14:57:13.493110272,0.006295080605447101,0.017346972936657754,0,0.9720401337792642,0.9944768508040089
2017-03-19 07:30:07.155601920,0.00647739302655399,0.017346972936657754,0,0.9744358940915613,0.9963963523484499
2017-03-26 15:48:53.983547904,0.006585795113821471,0.017346972936657754,0,0.9734642430675335,0.9961268857027954
2017-04-03 09:24:18.020380928,0.005845571610771261,0.017346972936657754,0,0.9709604369255361,0.995292120370584
2017-04-11 11:19:21.909979904,0.006266229956609574,0.017346972936657754,0,0.9703951774949765,0.995716189898255
2017-04-19 13:38:16.158673664,0.0065137545690900495,0.017346972936657754,0,0.9681595983617387,0.9956322506718137
2017-04-27 04:32:28.451162880,0.0059522697661638065,0.017346972936657754,0,0.9730232558139534,0.9964345856056285
2017-05-05 05:58:39.392567040,0.005469267346519897,0.017346972936657754,0,0.9718928999600372,0.9957892869085723
2017-05-14 04:22:32.892679424,0.007100156262737884,0.017346972936657754,0,0.9721961047683009,0.9960161450779934
2017-05-21 19:24:48.956270336,0.007451784721461866,0.017346972936657754,0,0.970059093893631,0.9952534884661071
2017-05-29 21:29:31.905385472,0.006330962153668715,0.017346972936657754,0,0.9708672992115461,0.9957772404447194
2017-06-06 21:26:11.897116160,0.007962891623765957,0.017346972936657754,0,0.9696969696969697,0.9947705264957053
2017-06-14 20:46:07.987727104,0.007837035609801616,0.017346972936657754,0,0.9715977924350518,0.9959514671553268
2017-06-22 20:00:49.528886016,0.008120516815989381,0.017346972936657754,0,0.9706871050154632,0.9954542495519123
2017-07-01 09:36:16.053435904,0.0072933912470832946,0.017346972936657754,0,0.9682281059063137,0.9946955789197292
2017-07-12 14:58:14.009790208,0.007657544561134685,0.017346972936657754,0,0.9587407903549899,0.9932898510072632
2017-07-19 05:59:53.470542080,0.00845484142632791,0.017346972936657754,0,0.9781700579436734,0.9969926543554689
2017-07-24 10:00:41.826860544,0.007742777878124854,0.017346972936657754,0,0.9705215419501134,0.9958003136668679
2017-07-31 22:57:28.080697088,0.00755220853567028,0.017346972936657754,0,0.9682453521509025,0.9948123526042432
2017-08-07 12:03:09.532411648,0.007367316140556651,0.017346972936657754,0,0.9698574338085539,0.99564967393878
2017-08-14 17:50:42.746228992,0.0069764511063999555,0.017346972936657754,0,0.9726694628602354,0.9961236425747798
2017-08-21 07:36:09.961766656,0.006518161764960727,0.017346972936657754,0,0.9733170797778681,0.9954568507284137
2017-08-28 19:57:39.823730432,0.007395406102745222,0.017346972936657754,0,0.9737515143357114,0.9959691165193416
2017-09-05 01:55:46.054718208,0.007495608358973821,0.017346972936657754,0,0.9687626774847871,0.9957836560567215
2017-09-13 14:01:37.723277568,0.00721771060026528,0.017346972936657754,0,0.9726250169399647,0.9964311913372632
2017-09-22 02:41:11.360974336,0.00709944613195945,0.017346972936657754,0,0.9749016415683083,0.996122140708257
2017-09-30 17:22:12.757061120,0.006870176455572107,0.017346972936657754,0,0.9742261011864176,0.995511478159087
2017-10-09 12:10:52.014179840,0.006999087609784599,0.017346972936657754,0,0.9719184555150533,0.9964949181523726
2017-10-18 05:33:31.071549952,0.00697657542014855,0.017346972936657754,0,0.9697627118644068,0.9962838814190412
2017-10-26 10:29:49.184672256,0.0068735853398320555,0.017346972936657754,0,0.9689147182051628,0.9948879845193209
2017-11-03 13:32:06.526492928,0.006703959654750816,0.017346972936657754,0,0.9691182446160097,0.9957077980938175
2017-11-12 11:16:33.610533376,0.007087377132594924,0.017346972936657754,0,0.9724425325984676,0.9957261735143615
2017-11-22 09:22:30.779576064,0.006767186968622219,0.017346972936657754,0,0.9677157908955829,0.995645429134305
2017-12-02 00:14:20.750861312,0.0075333642590715766,0.017346972936657754,0,0.9707673568818515,0.9954670455382515
2017-12-10 18:38:30.163156736,0.007804453465955349,0.017346972936657754,0,0.9676593451017383,0.9966062113766786
2017-12-19 10:11:00.917120000,0.0075994631766161495,0.017346972936657754,0,0.9671953368578012,0.9954450084977053
2017-12-29 04:55:25.730855936,0.007372001440841697,0.017346972936657754,0,0.9712776046606151,0.9961194834746752
2018-01-07 05:03:58.074396160,0.007749820709243155,0.017346972936657754,0,0.968060630667208,0.9959592016513175
